locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
2848864,"Dabali, Handigaun",temperature,27.328787543556906,"{'utc': '2024-05-24T17:00:00+00:00', 'local': '2024-05-24T22:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,26.877380847930908,"{'utc': '2024-05-24T18:00:00+00:00', 'local': '2024-05-24T23:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,26.91071383158366,"{'utc': '2024-05-24T19:00:00+00:00', 'local': '2024-05-25T00:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,26.786190509796143,"{'utc': '2024-05-24T20:00:00+00:00', 'local': '2024-05-25T01:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,26.473214467366535,"{'utc': '2024-05-24T21:00:00+00:00', 'local': '2024-05-25T02:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,26.441269874572754,"{'utc': '2024-05-24T22:00:00+00:00', 'local': '2024-05-25T03:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,26.089285850524902,"{'utc': '2024-05-24T23:00:00+00:00', 'local': '2024-05-25T04:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,25.435912768046062,"{'utc': '2024-05-25T00:00:00+00:00', 'local': '2024-05-25T05:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,24.881709705699574,"{'utc': '2024-05-25T01:00:00+00:00', 'local': '2024-05-25T06:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,25.80162700017293,"{'utc': '2024-05-25T02:00:00+00:00', 'local': '2024-05-25T07:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,28.20674620734321,"{'utc': '2024-05-25T03:00:00+00:00', 'local': '2024-05-25T08:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,29.070833206176758,"{'utc': '2024-05-25T04:00:00+00:00', 'local': '2024-05-25T09:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,31.674404621124268,"{'utc': '2024-05-25T05:00:00+00:00', 'local': '2024-05-25T10:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,33.00550619761149,"{'utc': '2024-05-25T06:00:00+00:00', 'local': '2024-05-25T11:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,33.0586314201355,"{'utc': '2024-05-25T07:00:00+00:00', 'local': '2024-05-25T12:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,32.24434447288513,"{'utc': '2024-05-25T08:00:00+00:00', 'local': '2024-05-25T13:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
