,Latitude,Longitude,COTotalColumn,COMixingRatio surface,COMixingRatio 900hPa,COMixingRatio 800hPa,COMixingRatio 700hPa,COMixingRatio 600hPa,COMixingRatio 500hPa,COMixingRatio 400hPa,COMixingRatio 300hPa,COMixingRatio 200hPa,COMixingRatio 100hPa,RetrievedSurfaceTemperature 
84,52.98743438720703,128.6707000732422,2.678443585489076e+18,156.83203125,143.5858612060547,152.42372131347656,174.7082366943359,189.7976226806641,185.36688232421875,153.80502319335935,103.44930267333984,38.470584869384766,18.009157180786133,259.921875
85,53.39077377319336,128.8102874755859,2.3249500474032783e+18,150.18270874023435,138.41085815429688,150.83383178710935,177.77915954589844,179.2067108154297,150.11947631835935,103.82001495361328,61.96214294433594,25.90948677062988,15.439141273498535,259.0499572753906
86,53.592750549316406,128.8815460205078,2.86516952206567e+18,173.22401428222656,169.68629455566406,180.2589874267578,203.3126983642578,211.09231567382807,188.74324035644528,145.6949462890625,98.53936767578125,38.14216995239258,17.948570251464844,263.71728515625
87,53.45427322387695,128.094482421875,2.2623661204281756e+18,155.01173400878906,140.45101928710935,143.64186096191406,155.32162475585935,155.46331787109375,141.93740844726562,112.05093383789062,72.62165832519531,29.45582389831543,16.26290512084961,263.9156188964844
88,53.307395935058594,127.2816696166992,2.5766631684953866e+18,167.82888793945312,152.1436004638672,161.55795288085935,187.6679534912109,188.97024536132807,157.79019165039062,116.45923614501952,81.66120147705078,34.4463005065918,17.354137420654297,264.1451416015625
89,53.51797866821289,127.3469467163086,2.432911094134604e+18,164.09664916992188,148.17034912109375,163.53013610839844,201.43025207519528,195.17843627929688,144.748779296875,91.62257385253906,53.34788131713867,23.176862716674805,14.780807495117188,265.5439147949219
90,53.48439407348633,126.92029571533205,2.339655190791061e+18,164.57305908203125,149.3768310546875,151.994873046875,168.0600128173828,165.2667999267578,141.40455627441406,103.7750244140625,65.25359344482422,27.55628967285156,15.849543571472168,264.4848022460937
91,53.36824417114258,127.65430450439452,2.345635709412442e+18,157.919677734375,140.3330535888672,149.86329650878906,175.12625122070312,176.5470428466797,148.66543579101562,103.2786636352539,61.86611557006836,26.421682357788082,15.637969017028809,263.2491149902344
92,53.57673645019531,127.72128295898436,2.811646945292976e+18,165.6698455810547,153.85646057128906,167.3710174560547,202.93972778320312,219.57736206054688,195.699951171875,142.39796447753906,88.98413848876953,34.66838836669922,17.30292510986328,266.1977233886719
93,53.049163818359375,128.28323364257812,2.594651728481616e+18,146.05007934570312,130.03366088867188,142.3171844482422,171.50355529785156,192.6732635498047,187.64700317382807,148.78746032714844,96.68534088134764,36.94169235229492,17.775976181030273,258.65155029296875
94,53.25283432006836,128.35157775878906,2.2933300171337887e+18,143.57049560546875,127.74174499511717,140.08828735351562,168.4144744873047,177.27392578125,154.42710876464844,109.14762115478516,66.27308654785156,27.592330932617188,15.86489200592041,258.79791259765625
95,53.45686721801758,128.4208831787109,2.6763097082974694e+18,156.9413299560547,145.69473266601562,158.3052215576172,189.19842529296875,204.1112823486328,184.57012939453125,138.78961181640625,90.73077392578125,35.6660270690918,17.514101028442383,261.5529479980469
96,53.21847534179688,129.7425079345703,2.965305344542114e+18,169.65740966796875,166.94412231445312,171.07147216796875,183.4397735595703,196.2353973388672,202.20292663574216,184.8593597412109,127.60797882080078,43.12874221801758,18.593322753906246,260.6436462402344
97,47.5528678894043,126.59766387939452,4.5008890563301207e+18,611.0596923828125,544.7529907226562,326.2236328125,220.51092529296875,166.7682342529297,132.81094360351562,111.9028549194336,92.93518829345705,42.29530334472656,19.741853713989254,273.5108337402344
98,47.32384490966797,125.46817016601562,3.546681738455417e+18,244.28160095214844,201.49807739257807,226.00054931640625,272.7706604003906,277.2464904785156,209.16873168945312,138.75086975097656,90.34304046630861,37.263309478759766,18.61863136291504,272.99951171875
99,46.599220275878906,125.9234390258789,3.0914611096898765e+18,179.69874572753906,149.03253173828125,205.681396484375,284.6233825683594,271.8521423339844,172.7748260498047,103.45111846923828,66.09456634521484,29.4527530670166,17.11687660217285,275.0318603515625
