,Time,CAPE
583,2024-05-25T07:00:00+05:45,544.3838
584,2024-05-25T08:00:00+05:45,937.1987
585,2024-05-25T09:00:00+05:45,1075.4641
586,2024-05-25T10:00:00+05:45,855.7041
587,2024-05-25T11:00:00+05:45,822.3882
588,2024-05-25T12:00:00+05:45,635.76733
589,2024-05-25T13:00:00+05:45,749.0154
590,2024-05-25T14:00:00+05:45,558.9553
591,2024-05-25T15:00:00+05:45,567.3447
592,2024-05-25T16:00:00+05:45,484.77905
593,2024-05-25T17:00:00+05:45,432.97095
594,2024-05-25T18:00:00+05:45,392.05493
595,2024-05-25T19:00:00+05:45,308.81104
596,2024-05-25T20:00:00+05:45,198.7294
597,2024-05-25T21:00:00+05:45,148.17133
598,2024-05-25T22:00:00+05:45,449.72876
599,2024-05-25T23:00:00+05:45,371.40674
600,2024-05-26T00:00:00+05:45,335.01636
601,2024-05-26T01:00:00+05:45,328.1189
602,2024-05-26T02:00:00+05:45,211.90132
603,2024-05-26T03:00:00+05:45,121.97591
604,2024-05-26T04:00:00+05:45,247.04071
605,2024-05-26T05:00:00+05:45,359.9756
606,2024-05-26T06:00:00+05:45,521.19946
607,2024-05-26T07:00:00+05:45,910.32153
608,2024-05-26T08:00:00+05:45,794.7744
609,2024-05-26T09:00:00+05:45,760.4956
610,2024-05-26T10:00:00+05:45,904.3635
611,2024-05-26T11:00:00+05:45,444.3086
612,2024-05-26T12:00:00+05:45,277.8994
613,2024-05-26T13:00:00+05:45,314.78052
614,2024-05-26T14:00:00+05:45,314.20166
615,2024-05-26T15:00:00+05:45,436.48657
616,2024-05-26T16:00:00+05:45,504.72144
617,2024-05-26T17:00:00+05:45,564.64404
618,2024-05-26T18:00:00+05:45,610.0869
619,2024-05-26T19:00:00+05:45,681.55273
620,2024-05-26T20:00:00+05:45,715.6958
621,2024-05-26T21:00:00+05:45,682.4209
622,2024-05-26T22:00:00+05:45,1364.0298
623,2024-05-26T23:00:00+05:45,1323.5088
624,2024-05-27T00:00:00+05:45,1038.4519
625,2024-05-27T01:00:00+05:45,685.9866
626,2024-05-27T02:00:00+05:45,654.23486
627,2024-05-27T03:00:00+05:45,542.2234
628,2024-05-27T04:00:00+05:45,623.6948
629,2024-05-27T05:00:00+05:45,714.4309
630,2024-05-27T06:00:00+05:45,1062.4573
631,2024-05-27T07:00:00+05:45,1148.7549
632,2024-05-27T08:00:00+05:45,1400.2334
633,2024-05-27T09:00:00+05:45,1381.5679
634,2024-05-27T10:00:00+05:45,362.92773
635,2024-05-27T11:00:00+05:45,449.28223
636,2024-05-27T12:00:00+05:45,432.21167
637,2024-05-27T13:00:00+05:45,384.45947
638,2024-05-27T14:00:00+05:45,345.69775
639,2024-05-27T15:00:00+05:45,275.70508
640,2024-05-27T16:00:00+05:45,259.0735
641,2024-05-27T17:00:00+05:45,284.90747
642,2024-05-27T18:00:00+05:45,275.44287
643,2024-05-27T19:00:00+05:45,232.2009
644,2024-05-27T20:00:00+05:45,187.97905
645,2024-05-27T21:00:00+05:45,142.55539
646,2024-05-27T22:00:00+05:45,209.42392
647,2024-05-27T23:00:00+05:45,217.24368
648,2024-05-28T00:00:00+05:45,325.4712
649,2024-05-28T01:00:00+05:45,364.49268
650,2024-05-28T02:00:00+05:45,342.35864
651,2024-05-28T03:00:00+05:45,397.25464
652,2024-05-28T04:00:00+05:45,567.7866
653,2024-05-28T05:00:00+05:45,665.60815
654,2024-05-28T06:00:00+05:45,873.79395
655,2024-05-28T07:00:00+05:45,674.5244
656,2024-05-28T08:00:00+05:45,477.0503
657,2024-05-28T09:00:00+05:45,416.6538
658,2024-05-28T10:00:00+05:45,258.636
659,2024-05-28T11:00:00+05:45,218.80011
660,2024-05-28T12:00:00+05:45,283.81714
661,2024-05-28T13:00:00+05:45,297.8645
662,2024-05-28T14:00:00+05:45,357.30493
663,2024-05-28T15:00:00+05:45,371.87573
664,2024-05-28T16:00:00+05:45,373.92358
665,2024-05-28T17:00:00+05:45,320.2417
666,2024-05-28T18:00:00+05:45,289.79126
667,2024-05-28T19:00:00+05:45,269.34668
668,2024-05-28T20:00:00+05:45,214.19283
669,2024-05-28T21:00:00+05:45,173.20592
670,2024-05-28T22:00:00+05:45,480.34692
671,2024-05-28T23:00:00+05:45,544.64575
672,2024-05-29T00:00:00+05:45,639.8176
673,2024-05-29T01:00:00+05:45,645.5984
674,2024-05-29T02:00:00+05:45,627.9287
675,2024-05-29T03:00:00+05:45,520.6428
676,2024-05-29T04:00:00+05:45,230.94133
677,2024-05-29T05:00:00+05:45,84.745056
678,2024-05-29T06:00:00+05:45,59.6315
679,2024-05-29T07:00:00+05:45,36.390182
680,2024-05-29T08:00:00+05:45,38.85733
681,2024-05-29T09:00:00+05:45,42.796677
682,2024-05-29T10:00:00+05:45,29.076065
683,2024-05-29T11:00:00+05:45,53.921707
684,2024-05-29T12:00:00+05:45,71.210434
685,2024-05-29T13:00:00+05:45,132.55688
686,2024-05-29T14:00:00+05:45,130.52881
687,2024-05-29T15:00:00+05:45,118.22269
688,2024-05-29T16:00:00+05:45,83.8974
689,2024-05-29T17:00:00+05:45,61.84842
690,2024-05-29T18:00:00+05:45,20.978806
691,2024-05-29T19:00:00+05:45,13.179466
692,2024-05-29T20:00:00+05:45,18.510147
693,2024-05-29T21:00:00+05:45,23.969604
694,2024-05-29T22:00:00+05:45,235.88216
695,2024-05-29T23:00:00+05:45,336.6399
696,2024-05-30T00:00:00+05:45,374.80786
697,2024-05-30T01:00:00+05:45,320.97046
698,2024-05-30T02:00:00+05:45,336.98804
699,2024-05-30T03:00:00+05:45,320.00342
700,2024-05-30T04:00:00+05:45,199.74934
701,2024-05-30T05:00:00+05:45,222.47293
702,2024-05-30T06:00:00+05:45,298.01245
703,2024-05-30T07:00:00+05:45,523.053
704,2024-05-30T08:00:00+05:45,649.9673
705,2024-05-30T09:00:00+05:45,652.3069
706,2024-05-30T10:00:00+05:45,578.1897
707,2024-05-30T11:00:00+05:45,303.61426
708,2024-05-30T12:00:00+05:45,222.31853
709,2024-05-30T13:00:00+05:45,448.9231
710,2024-05-30T14:00:00+05:45,714.0818
711,2024-05-30T15:00:00+05:45,1134.6396
712,2024-05-30T16:00:00+05:45,809.1958
713,2024-05-30T17:00:00+05:45,1022.4021
714,2024-05-30T18:00:00+05:45,659.104
715,2024-05-30T19:00:00+05:45,635.2883
716,2024-05-30T20:00:00+05:45,626.3479
717,2024-05-30T21:00:00+05:45,628.7085
718,2024-05-30T22:00:00+05:45,250.40718
719,2024-05-30T23:00:00+05:45,287.79126
720,2024-05-31T00:00:00+05:45,264.37598
721,2024-05-31T01:00:00+05:45,332.97412
722,2024-05-31T02:00:00+05:45,444.78442
723,2024-05-31T03:00:00+05:45,423.82788
724,2024-05-31T04:00:00+05:45,374.97827
725,2024-05-31T05:00:00+05:45,358.42798
726,2024-05-31T06:00:00+05:45,486.80713
727,2024-05-31T07:00:00+05:45,527.511
728,2024-05-31T08:00:00+05:45,502.64795
729,2024-05-31T09:00:00+05:45,658.0469
730,2024-05-31T10:00:00+05:45,475.93774
731,2024-05-31T11:00:00+05:45,665.9177
732,2024-05-31T12:00:00+05:45,318.0796
733,2024-05-31T13:00:00+05:45,427.15723
734,2024-05-31T14:00:00+05:45,448.51855
735,2024-05-31T15:00:00+05:45,481.44263
736,2024-05-31T16:00:00+05:45,503.4077
737,2024-05-31T17:00:00+05:45,504.54688
738,2024-05-31T18:00:00+05:45,526.35547
739,2024-05-31T19:00:00+05:45,580.4263
740,2024-05-31T20:00:00+05:45,531.1299
741,2024-05-31T21:00:00+05:45,443.9226
742,2024-05-31T22:00:00+05:45,697.4177
743,2024-05-31T23:00:00+05:45,615.7947
744,2024-06-01T00:00:00+05:45,522.9331
745,2024-06-01T01:00:00+05:45,678.12085
746,2024-06-01T02:00:00+05:45,717.3147
747,2024-06-01T03:00:00+05:45,680.94824
748,2024-06-01T04:00:00+05:45,817.6665
749,2024-06-01T05:00:00+05:45,899.7256
750,2024-06-01T06:00:00+05:45,822.4241
751,2024-06-01T07:00:00+05:45,614.4158
752,2024-06-01T08:00:00+05:45,768.45264
753,2024-06-01T09:00:00+05:45,744.5071
754,2024-06-01T10:00:00+05:45,535.91235
755,2024-06-01T11:00:00+05:45,376.55444
756,2024-06-01T12:00:00+05:45,402.5913
757,2024-06-01T13:00:00+05:45,458.4568
758,2024-06-01T14:00:00+05:45,284.7749
759,2024-06-01T15:00:00+05:45,252.21823
760,2024-06-01T16:00:00+05:45,296.55908
761,2024-06-01T17:00:00+05:45,297.1692
762,2024-06-01T18:00:00+05:45,375.21948
763,2024-06-01T19:00:00+05:45,433.76685
764,2024-06-01T20:00:00+05:45,368.85547
765,2024-06-01T21:00:00+05:45,306.67065
766,2024-06-01T22:00:00+05:45,103.1694
767,2024-06-01T23:00:00+05:45,261.37085
768,2024-06-02T00:00:00+05:45,384.114
769,2024-06-02T01:00:00+05:45,521.13965
770,2024-06-02T02:00:00+05:45,598.31665
771,2024-06-02T03:00:00+05:45,622.98804
772,2024-06-02T04:00:00+05:45,580.2947
773,2024-06-02T05:00:00+05:45,729.62744
774,2024-06-02T06:00:00+05:45,808.4934
775,2024-06-02T07:00:00+05:45,850.67114
776,2024-06-02T08:00:00+05:45,1099.8989
777,2024-06-02T09:00:00+05:45,975.58887
778,2024-06-02T10:00:00+05:45,1117.3223
779,2024-06-02T11:00:00+05:45,539.15967
780,2024-06-02T12:00:00+05:45,443.8523
781,2024-06-02T13:00:00+05:45,341.5437
782,2024-06-02T14:00:00+05:45,400.30542
783,2024-06-02T15:00:00+05:45,558.7827
784,2024-06-02T16:00:00+05:45,586.26196
785,2024-06-02T17:00:00+05:45,485.7461
786,2024-06-02T18:00:00+05:45,396.69946
787,2024-06-02T19:00:00+05:45,333.0105
788,2024-06-02T20:00:00+05:45,351.27856
789,2024-06-02T21:00:00+05:45,191.864
790,2024-06-02T22:00:00+05:45,318.3828
791,2024-06-02T23:00:00+05:45,168.42117
792,2024-06-03T00:00:00+05:45,79.0988
793,2024-06-03T01:00:00+05:45,261.30396
794,2024-06-03T02:00:00+05:45,242.43454
795,2024-06-03T03:00:00+05:45,173.8727
796,2024-06-03T04:00:00+05:45,241.8764
797,2024-06-03T05:00:00+05:45,356.8274
798,2024-06-03T06:00:00+05:45,500.6953
799,2024-06-03T07:00:00+05:45,553.75684
800,2024-06-03T08:00:00+05:45,639.38184
801,2024-06-03T09:00:00+05:45,556.1311
802,2024-06-03T10:00:00+05:45,471.26123
803,2024-06-03T11:00:00+05:45,337.1748
804,2024-06-03T12:00:00+05:45,411.01953
805,2024-06-03T13:00:00+05:45,408.69116
806,2024-06-03T14:00:00+05:45,333.57642
807,2024-06-03T15:00:00+05:45,281.87402
808,2024-06-03T16:00:00+05:45,355.83203
809,2024-06-03T17:00:00+05:45,427.9397
810,2024-06-03T18:00:00+05:45,528.8645
811,2024-06-03T19:00:00+05:45,616.96655
812,2024-06-03T20:00:00+05:45,684.61646
813,2024-06-03T21:00:00+05:45,696.5405
814,2024-06-03T22:00:00+05:45,221.07039
815,2024-06-03T23:00:00+05:45,223.52364
816,2024-06-04T00:00:00+05:45,223.61205
817,2024-06-04T01:00:00+05:45,294.7959
818,2024-06-04T02:00:00+05:45,324.8252
819,2024-06-04T03:00:00+05:45,400.17334
820,2024-06-04T04:00:00+05:45,718.1113
821,2024-06-04T05:00:00+05:45,1106.2129
822,2024-06-04T06:00:00+05:45,891.96533
823,2024-06-04T07:00:00+05:45,901.0515
824,2024-06-04T08:00:00+05:45,882.0322
825,2024-06-04T09:00:00+05:45,1097.1816
826,2024-06-04T10:00:00+05:45,971.5779
827,2024-06-04T11:00:00+05:45,685.791
828,2024-06-04T12:00:00+05:45,576.8584
829,2024-06-04T13:00:00+05:45,489.8523
830,2024-06-04T14:00:00+05:45,517.72925
831,2024-06-04T15:00:00+05:45,540.8716
832,2024-06-04T16:00:00+05:45,533.3506
833,2024-06-04T17:00:00+05:45,482.2517
834,2024-06-04T18:00:00+05:45,542.57544
835,2024-06-04T19:00:00+05:45,631.1587
836,2024-06-04T20:00:00+05:45,587.64233
837,2024-06-04T21:00:00+05:45,616.51514
838,2024-06-04T22:00:00+05:45,260.80176
839,2024-06-04T23:00:00+05:45,135.84813
840,2024-06-05T00:00:00+05:45,88.837555
841,2024-06-05T01:00:00+05:45,66.204666
842,2024-06-05T02:00:00+05:45,130.28549
843,2024-06-05T03:00:00+05:45,350.6565
844,2024-06-05T04:00:00+05:45,427.9209
845,2024-06-05T05:00:00+05:45,627.7783
846,2024-06-05T06:00:00+05:45,712.93677
847,2024-06-05T07:00:00+05:45,984.88477
848,2024-06-05T08:00:00+05:45,920.448
849,2024-06-05T09:00:00+05:45,447.84692
850,2024-06-05T10:00:00+05:45,1052.2917
851,2024-06-05T11:00:00+05:45,836.4658
852,2024-06-05T12:00:00+05:45,681.1604
853,2024-06-05T13:00:00+05:45,582.95166
854,2024-06-05T14:00:00+05:45,695.8645
855,2024-06-05T15:00:00+05:45,730.0593
856,2024-06-05T16:00:00+05:45,703.2073
857,2024-06-05T17:00:00+05:45,645.3264
858,2024-06-05T18:00:00+05:45,653.9004
859,2024-06-05T19:00:00+05:45,574.41626
860,2024-06-05T20:00:00+05:45,551.3257
861,2024-06-05T21:00:00+05:45,632.271
862,2024-06-05T22:00:00+05:45,96.89336
863,2024-06-05T23:00:00+05:45,31.44423
864,2024-06-06T00:00:00+05:45,13.921825
865,2024-06-06T01:00:00+05:45,18.366333
866,2024-06-06T02:00:00+05:45,302.7434
867,2024-06-06T03:00:00+05:45,242.2939
868,2024-06-06T04:00:00+05:45,194.1939
869,2024-06-06T05:00:00+05:45,252.95866
870,2024-06-06T06:00:00+05:45,485.25854
871,2024-06-06T07:00:00+05:45,226.64629
872,2024-06-06T08:00:00+05:45,330.49365
873,2024-06-06T09:00:00+05:45,648.5469
874,2024-06-06T10:00:00+05:45,943.9121
875,2024-06-06T11:00:00+05:45,900.864
876,2024-06-06T12:00:00+05:45,258.49756
877,2024-06-06T13:00:00+05:45,160.87549
878,2024-06-06T14:00:00+05:45,177.75777
879,2024-06-06T15:00:00+05:45,224.76303
880,2024-06-06T16:00:00+05:45,275.6057
881,2024-06-06T17:00:00+05:45,269.12402
882,2024-06-06T18:00:00+05:45,345.78735
883,2024-06-06T19:00:00+05:45,393.2268
884,2024-06-06T20:00:00+05:45,372.66357
885,2024-06-06T21:00:00+05:45,386.10254
886,2024-06-06T22:00:00+05:45,197.15842
887,2024-06-06T23:00:00+05:45,152.52196
888,2024-06-07T00:00:00+05:45,85.09573
889,2024-06-07T01:00:00+05:45,153.02194
890,2024-06-07T02:00:00+05:45,314.11475
891,2024-06-07T03:00:00+05:45,104.55411
892,2024-06-07T04:00:00+05:45,228.72147
893,2024-06-07T05:00:00+05:45,87.95181
894,2024-06-07T06:00:00+05:45,179.08253
895,2024-06-07T07:00:00+05:45,459.6084
896,2024-06-07T08:00:00+05:45,831.71265
897,2024-06-07T09:00:00+05:45,975.0508
898,2024-06-07T10:00:00+05:45,1083.6887
899,2024-06-07T11:00:00+05:45,984.2705
900,2024-06-07T12:00:00+05:45,380.80444
901,2024-06-07T13:00:00+05:45,402.05786
902,2024-06-07T14:00:00+05:45,389.06787
903,2024-06-07T15:00:00+05:45,404.28418
904,2024-06-07T16:00:00+05:45,389.80005
905,2024-06-07T17:00:00+05:45,403.81763
906,2024-06-07T18:00:00+05:45,444.21143
907,2024-06-07T19:00:00+05:45,592.5049
908,2024-06-07T20:00:00+05:45,719.8413
909,2024-06-07T21:00:00+05:45,771.5615
910,2024-06-07T22:00:00+05:45,741.4136
911,2024-06-07T23:00:00+05:45,603.8303
912,2024-06-08T00:00:00+05:45,374.73804
913,2024-06-08T01:00:00+05:45,265.86133
914,2024-06-08T02:00:00+05:45,273.9038
915,2024-06-08T03:00:00+05:45,198.87955
916,2024-06-08T04:00:00+05:45,198.2474
917,2024-06-08T05:00:00+05:45,226.06383
918,2024-06-08T06:00:00+05:45,363.3711
919,2024-06-08T07:00:00+05:45,391.93286
920,2024-06-08T08:00:00+05:45,557.5862
921,2024-06-08T09:00:00+05:45,409.67188
922,2024-06-08T10:00:00+05:45,666.77637
923,2024-06-08T11:00:00+05:45,916.4678
924,2024-06-08T12:00:00+05:45,828.07666
925,2024-06-08T13:00:00+05:45,557.01587
926,2024-06-08T14:00:00+05:45,506.19043
927,2024-06-08T15:00:00+05:45,433.95947
928,2024-06-08T16:00:00+05:45,326.98096
929,2024-06-08T17:00:00+05:45,248.61742
930,2024-06-08T18:00:00+05:45,224.7015
931,2024-06-08T19:00:00+05:45,236.74068
932,2024-06-08T20:00:00+05:45,278.36597
933,2024-06-08T21:00:00+05:45,322.292
934,2024-06-08T22:00:00+05:45,763.4624
935,2024-06-08T23:00:00+05:45,688.8003
936,2024-06-09T00:00:00+05:45,489.4397
937,2024-06-09T01:00:00+05:45,495.27466
938,2024-06-09T02:00:00+05:45,608.94946
939,2024-06-09T03:00:00+05:45,497.69458
940,2024-06-09T04:00:00+05:45,496.34912
941,2024-06-09T05:00:00+05:45,438.19653
942,2024-06-09T06:00:00+05:45,448.12964
943,2024-06-09T07:00:00+05:45,378.55762
944,2024-06-09T08:00:00+05:45,384.70117
945,2024-06-09T09:00:00+05:45,418.39355
946,2024-06-09T10:00:00+05:45,383.92847
947,2024-06-09T11:00:00+05:45,412.19263
948,2024-06-09T12:00:00+05:45,461.16235
949,2024-06-09T13:00:00+05:45,625.40186
950,2024-06-09T14:00:00+05:45,653.4807
951,2024-06-09T15:00:00+05:45,641.71875
952,2024-06-09T16:00:00+05:45,585.5293
953,2024-06-09T17:00:00+05:45,549.6294
954,2024-06-09T18:00:00+05:45,518.5281
955,2024-06-09T19:00:00+05:45,512.0525
956,2024-06-09T20:00:00+05:45,466.87793
957,2024-06-09T21:00:00+05:45,431.42383
958,2024-06-09T22:00:00+05:45,599.4917
959,2024-06-09T23:00:00+05:45,585.21265
960,2024-06-10T00:00:00+05:45,536.5437
961,2024-06-10T01:00:00+05:45,565.8259
962,2024-06-10T02:00:00+05:45,525.3921
963,2024-06-10T03:00:00+05:45,458.58643
964,2024-06-10T04:00:00+05:45,401.71582
965,2024-06-10T05:00:00+05:45,371.7141
966,2024-06-10T06:00:00+05:45,334.0476
967,2024-06-10T07:00:00+05:45,306.46143
968,2024-06-10T08:00:00+05:45,286.5791
969,2024-06-10T09:00:00+05:45,215.3096
970,2024-06-10T10:00:00+05:45,255.26993
971,2024-06-10T11:00:00+05:45,224.09714
972,2024-06-10T12:00:00+05:45,183.74191
973,2024-06-10T13:00:00+05:45,386.99316
974,2024-06-10T14:00:00+05:45,388.5276
975,2024-06-10T15:00:00+05:45,441.56982
976,2024-06-10T16:00:00+05:45,523.75146
977,2024-06-10T17:00:00+05:45,691.2942
978,2024-06-10T18:00:00+05:45,786.928
979,2024-06-10T19:00:00+05:45,712.00586
980,2024-06-10T20:00:00+05:45,570.6594
981,2024-06-10T21:00:00+05:45,526.0122
982,2024-06-10T22:00:00+05:45,945.1238
983,2024-06-10T23:00:00+05:45,912.1931
984,2024-06-11T00:00:00+05:45,880.4238
985,2024-06-11T01:00:00+05:45,859.8225
986,2024-06-11T02:00:00+05:45,885.26245
987,2024-06-11T03:00:00+05:45,948.4082
988,2024-06-11T04:00:00+05:45,885.7278
989,2024-06-11T05:00:00+05:45,825.1858
990,2024-06-11T06:00:00+05:45,714.5205
991,2024-06-11T07:00:00+05:45,794.6155
992,2024-06-11T08:00:00+05:45,498.7339
993,2024-06-11T09:00:00+05:45,334.41553
994,2024-06-11T10:00:00+05:45,1941.3237
995,2024-06-11T11:00:00+05:45,1982.987
996,2024-06-11T12:00:00+05:45,1788.169
997,2024-06-11T13:00:00+05:45,1777.675
998,2024-06-11T14:00:00+05:45,1928.0242
999,2024-06-11T15:00:00+05:45,1700.1462
1000,2024-06-11T16:00:00+05:45,1690.4434
1001,2024-06-11T17:00:00+05:45,1569.533
1002,2024-06-11T18:00:00+05:45,1544.9626
1003,2024-06-11T19:00:00+05:45,1566.0054
1004,2024-06-11T20:00:00+05:45,1273.0269
1005,2024-06-11T21:00:00+05:45,995.49805
1006,2024-06-11T22:00:00+05:45,883.22363
1007,2024-06-11T23:00:00+05:45,620.26636
1008,2024-06-12T00:00:00+05:45,570.2754
1009,2024-06-12T01:00:00+05:45,734.23
1010,2024-06-12T02:00:00+05:45,920.88965
1011,2024-06-12T03:00:00+05:45,556.3777
1012,2024-06-12T04:00:00+05:45,401.3838
1013,2024-06-12T05:00:00+05:45,350.8357
1014,2024-06-12T06:00:00+05:45,328.82593
1015,2024-06-12T07:00:00+05:45,337.7544
1016,2024-06-12T08:00:00+05:45,364.69873
1017,2024-06-12T09:00:00+05:45,385.86987
1018,2024-06-12T10:00:00+05:45,1376.7473
1019,2024-06-12T11:00:00+05:45,1264.1626
1020,2024-06-12T12:00:00+05:45,1332.7761
1021,2024-06-12T13:00:00+05:45,1285.0515
1022,2024-06-12T14:00:00+05:45,1630.6177
1023,2024-06-12T15:00:00+05:45,1834.8276
1024,2024-06-12T16:00:00+05:45,1734.634
1025,2024-06-12T17:00:00+05:45,1766.1074
1026,2024-06-12T18:00:00+05:45,1763.6414
1027,2024-06-12T19:00:00+05:45,1848.1826
1028,2024-06-12T20:00:00+05:45,1412.8489
1029,2024-06-12T21:00:00+05:45,1244.5398
1030,2024-06-12T22:00:00+05:45,1236.0701
1031,2024-06-12T23:00:00+05:45,1112.7878
1032,2024-06-13T00:00:00+05:45,994.09717
1033,2024-06-13T01:00:00+05:45,1113.2402
1034,2024-06-13T02:00:00+05:45,1191.5044
1035,2024-06-13T03:00:00+05:45,611.5862
1036,2024-06-13T04:00:00+05:45,365.92944
1037,2024-06-13T05:00:00+05:45,286.3894
1038,2024-06-13T06:00:00+05:45,341.6765
1039,2024-06-13T07:00:00+05:45,220.4358
1040,2024-06-13T08:00:00+05:45,178.65234
1041,2024-06-13T09:00:00+05:45,368.37964
1042,2024-06-13T10:00:00+05:45,950.6814
1043,2024-06-13T11:00:00+05:45,1155.3225
1044,2024-06-13T12:00:00+05:45,1235.9148
1045,2024-06-13T13:00:00+05:45,1236.7888
1046,2024-06-13T14:00:00+05:45,1352.112
1047,2024-06-13T15:00:00+05:45,1326.5139
1048,2024-06-13T16:00:00+05:45,1225.1265
1049,2024-06-13T17:00:00+05:45,1034.8408
1050,2024-06-13T18:00:00+05:45,825.4392
1051,2024-06-13T19:00:00+05:45,916.396
1052,2024-06-13T20:00:00+05:45,749.79834
1053,2024-06-13T21:00:00+05:45,557.8528
1054,2024-06-13T22:00:00+05:45,375.1599
1055,2024-06-13T23:00:00+05:45,257.75928
1056,2024-06-14T00:00:00+05:45,180.23897
1057,2024-06-14T01:00:00+05:45,311.91455
1058,2024-06-14T02:00:00+05:45,395.51318
1059,2024-06-14T03:00:00+05:45,348.7373
1060,2024-06-14T04:00:00+05:45,704.3767
1061,2024-06-14T05:00:00+05:45,918.17847
1062,2024-06-14T06:00:00+05:45,1105.4583
1063,2024-06-14T07:00:00+05:45,1260.5542
1064,2024-06-14T08:00:00+05:45,1012.2385
1065,2024-06-14T09:00:00+05:45,859.12085
1066,2024-06-14T10:00:00+05:45,1965.2017
1067,2024-06-14T11:00:00+05:45,1321.936
1068,2024-06-14T12:00:00+05:45,487.2207
1069,2024-06-14T13:00:00+05:45,458.16626
1070,2024-06-14T14:00:00+05:45,429.30103
1071,2024-06-14T15:00:00+05:45,782.635
1072,2024-06-14T16:00:00+05:45,1981.7502
1073,2024-06-14T17:00:00+05:45,2308.414
1074,2024-06-14T18:00:00+05:45,2180.6401
1075,2024-06-14T19:00:00+05:45,1338.8442
1076,2024-06-14T20:00:00+05:45,1442.4277
1077,2024-06-14T21:00:00+05:45,924.92065
1078,2024-06-14T22:00:00+05:45,1362.9062
1079,2024-06-14T23:00:00+05:45,1202.7087
1080,2024-06-15T00:00:00+05:45,788.6616
1081,2024-06-15T01:00:00+05:45,507.60205
1082,2024-06-15T02:00:00+05:45,440.80615
1083,2024-06-15T03:00:00+05:45,377.9944
1084,2024-06-15T04:00:00+05:45,819.56494
1085,2024-06-15T05:00:00+05:45,1340.145
1086,2024-06-15T06:00:00+05:45,2263.026
1087,2024-06-15T07:00:00+05:45,3080.2222
1088,2024-06-15T08:00:00+05:45,3542.5168
1089,2024-06-15T09:00:00+05:45,3940.1714
1090,2024-06-15T10:00:00+05:45,4721.9336
1091,2024-06-15T11:00:00+05:45,4124.9297
1092,2024-06-15T12:00:00+05:45,2417.6846
1093,2024-06-15T13:00:00+05:45,2103.7
1094,2024-06-15T14:00:00+05:45,1845.1755
1095,2024-06-15T15:00:00+05:45,1944.5505
1096,2024-06-15T16:00:00+05:45,1205.3596
1097,2024-06-15T17:00:00+05:45,1058.706
1098,2024-06-15T18:00:00+05:45,1135.5803
1099,2024-06-15T19:00:00+05:45,1158.6079
1100,2024-06-15T20:00:00+05:45,1074.9475
1101,2024-06-15T21:00:00+05:45,790.25
1102,2024-06-15T22:00:00+05:45,594.82056
1103,2024-06-15T23:00:00+05:45,898.72046
1104,2024-06-16T00:00:00+05:45,915.38403
1105,2024-06-16T01:00:00+05:45,852.39624
1106,2024-06-16T02:00:00+05:45,735.48804
1107,2024-06-16T03:00:00+05:45,977.30786
1108,2024-06-16T04:00:00+05:45,1453.8633
1109,2024-06-16T05:00:00+05:45,2210.975
1110,2024-06-16T06:00:00+05:45,2620.8286
1111,2024-06-16T07:00:00+05:45,2257.3398
1112,2024-06-16T08:00:00+05:45,1993.742
1113,2024-06-16T09:00:00+05:45,2124.264
1114,2024-06-16T10:00:00+05:45,1757.7058
1115,2024-06-16T11:00:00+05:45,1312.1584
1116,2024-06-16T12:00:00+05:45,1260.418
1117,2024-06-16T13:00:00+05:45,1455.2021
1118,2024-06-16T14:00:00+05:45,1435.0715
1119,2024-06-16T15:00:00+05:45,1180.3359
1120,2024-06-16T16:00:00+05:45,958.3435
1121,2024-06-16T17:00:00+05:45,1152.9541
1122,2024-06-16T18:00:00+05:45,1209.9346
1123,2024-06-16T19:00:00+05:45,1338.9412
1124,2024-06-16T20:00:00+05:45,1182.8301
1125,2024-06-16T21:00:00+05:45,878.1846
1126,2024-06-16T22:00:00+05:45,728.8386
1127,2024-06-16T23:00:00+05:45,618.3113
1128,2024-06-17T00:00:00+05:45,604.5325
1129,2024-06-17T01:00:00+05:45,529.70703
1130,2024-06-17T02:00:00+05:45,444.29712
1131,2024-06-17T03:00:00+05:45,334.375
1132,2024-06-17T04:00:00+05:45,377.12842
1133,2024-06-17T05:00:00+05:45,839.63794
1134,2024-06-17T06:00:00+05:45,1216.5681
1135,2024-06-17T07:00:00+05:45,1457.939
1136,2024-06-17T08:00:00+05:45,1364.969
1137,2024-06-17T09:00:00+05:45,1731.3682
1138,2024-06-17T10:00:00+05:45,1137.2871
1139,2024-06-17T11:00:00+05:45,1079.3616
1140,2024-06-17T12:00:00+05:45,893.6992
1141,2024-06-17T13:00:00+05:45,453.14014
1142,2024-06-17T14:00:00+05:45,438.04395
1143,2024-06-17T15:00:00+05:45,471.49536
1144,2024-06-17T16:00:00+05:45,441.62598
1145,2024-06-17T17:00:00+05:45,451.64868
1146,2024-06-17T18:00:00+05:45,451.02832
1147,2024-06-17T19:00:00+05:45,454.05347
1148,2024-06-17T20:00:00+05:45,380.01294
1149,2024-06-17T21:00:00+05:45,251.93013
1150,2024-06-17T22:00:00+05:45,401.2505
1151,2024-06-17T23:00:00+05:45,413.77515
1152,2024-06-18T00:00:00+05:45,476.0664
1153,2024-06-18T01:00:00+05:45,476.68262
1154,2024-06-18T02:00:00+05:45,648.50806
1155,2024-06-18T03:00:00+05:45,1175.7422
